E_id,imgName,era,style,gender,R_id,r_gender,age,mar,job,income,r_style1,r_style2,r_style3,r_style4,r_style5,Q1,Q2,Q3,Q411,Q412,Q413,Q414,Q4201,Q4202,Q4203,Q4204,Q4205,Q4206,Q4207,Q4208,Q4209,Q4210,Q4211,Q4212,Q4213,Q4214,Q4215,Q4216,Q5
138229,W_27692_70_hippie_M.jpg,1970,hippie,M,63930,1,1,1,6,1,2,1,1,2,2,1,1,6,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144725,W_27692_70_hippie_M.jpg,1970,hippie,M,64219,1,1,1,5,1,2,1,2,1,1,1,1,3,2,1,1,1,0,0,3,4,0,6,7,0,9,0,0,0,0,0,15,0,1
201804,W_27700_70_hippie_M.jpg,1970,hippie,M,66653,1,1,1,5,1,1,1,1,2,2,2,3,4,2,2,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
40208,W_27700_70_hippie_M.jpg,1970,hippie,M,25470,1,3,2,4,6,2,1,1,1,2,1,1,4,1,2,2,1,1,2,3,4,0,6,7,0,9,0,11,12,13,0,15,0,1
54368,W_27692_70_hippie_M.jpg,1970,hippie,M,30285,1,2,2,4,3,2,2,1,2,2,2,1,5,2,1,1,2,0,2,0,0,0,0,0,8,9,0,11,12,0,0,0,0,1
85157,W_27729_70_hippie_M.jpg,1970,hippie,M,59296,1,3,2,6,3,2,1,2,2,1,1,1,8,1,2,2,2,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1
116931,W_27700_70_hippie_M.jpg,1970,hippie,M,63095,1,2,2,3,2,2,1,1,2,1,2,1,5,1,1,1,2,0,0,0,0,0,6,7,0,9,0,0,12,0,0,0,0,1
200511,W_27729_70_hippie_M.jpg,1970,hippie,M,66591,1,1,1,5,1,2,2,2,1,2,1,2,7,2,2,1,2,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,1
142701,W_27729_70_hippie_M.jpg,1970,hippie,M,64129,1,1,1,5,1,2,2,1,1,2,1,1,8,1,2,1,1,0,2,3,4,0,6,7,0,0,0,0,0,0,0,0,0,1
149497,W_27729_70_hippie_M.jpg,1970,hippie,M,64441,1,2,1,3,3,2,1,2,2,2,1,1,4,2,1,2,1,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,1
111097,W_27729_70_hippie_M.jpg,1970,hippie,M,62533,1,3,2,6,2,2,2,1,2,2,3,2,7,2,2,2,2,0,0,0,4,0,6,0,8,9,10,0,0,0,0,0,0,2
120709,W_27463_70_hippie_M.jpg,1970,hippie,M,63367,1,1,1,2,2,2,2,2,2,2,3,1,5,1,2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,2
226491,W_27692_70_hippie_M.jpg,1970,hippie,M,67650,1,1,1,4,2,2,1,2,2,2,2,1,5,2,1,1,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
22201,W_27700_70_hippie_M.jpg,1970,hippie,M,18315,1,4,2,6,3,2,2,1,1,2,1,1,4,1,2,1,1,1,2,3,4,0,6,7,0,9,0,0,0,0,0,0,0,1
92590,W_27819_70_hippie_M.jpg,1970,hippie,M,60184,1,2,1,2,1,2,2,2,2,1,1,1,7,2,2,2,2,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,1
117955,W_27729_70_hippie_M.jpg,1970,hippie,M,63159,1,1,1,2,2,2,1,2,2,1,2,1,7,2,2,2,2,1,0,3,4,0,6,7,0,0,0,0,0,13,0,0,0,1
168124,W_27819_70_hippie_M.jpg,1970,hippie,M,64977,1,3,2,4,6,2,2,2,2,1,1,2,5,1,2,2,2,0,0,3,0,0,0,7,0,9,0,11,0,0,0,0,0,1
146047,W_27819_70_hippie_M.jpg,1970,hippie,M,64272,1,1,1,5,1,2,1,1,1,2,1,2,8,1,2,2,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
175929,W_27819_70_hippie_M.jpg,1970,hippie,M,65207,1,1,1,4,2,2,2,1,2,2,1,2,7,1,2,2,2,0,0,3,0,0,0,7,0,9,0,11,0,0,0,0,0,1
153178,W_27890_70_hippie_M.jpg,1970,hippie,M,64571,1,4,2,4,3,1,1,1,1,1,1,1,8,2,1,1,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
226562,W_27819_70_hippie_M.jpg,1970,hippie,M,67652,1,2,1,3,3,2,1,2,1,2,1,2,8,1,2,2,2,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1
181901,W_27890_70_hippie_M.jpg,1970,hippie,M,65511,1,4,1,4,2,2,2,2,2,2,1,1,7,1,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
201319,W_27890_70_hippie_M.jpg,1970,hippie,M,66632,1,2,1,3,2,2,1,1,1,2,1,1,8,1,2,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
26149,W_27890_70_hippie_M.jpg,1970,hippie,M,19366,1,3,2,2,5,2,1,2,2,1,1,1,4,2,1,1,2,0,0,3,0,0,0,7,0,9,0,0,0,0,0,0,0,1
146422,W_28177_70_hippie_M.jpg,1970,hippie,M,64287,1,3,1,6,3,2,2,1,2,1,3,1,5,1,1,2,2,0,0,3,0,0,6,0,0,9,10,11,12,13,0,0,16,2
183184,W_27890_70_hippie_M.jpg,1970,hippie,M,65579,1,2,2,4,5,2,1,1,2,2,1,1,4,2,2,2,2,0,0,0,4,0,0,7,0,9,0,0,0,0,0,0,0,1
184155,W_28177_70_hippie_M.jpg,1970,hippie,M,65631,1,2,2,2,4,2,1,2,2,1,2,1,4,1,2,1,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
178765,W_28177_70_hippie_M.jpg,1970,hippie,M,65369,1,2,2,4,2,2,2,1,2,2,1,1,8,2,2,1,2,0,0,0,0,0,6,0,0,9,0,0,0,13,14,0,0,1
174195,W_28177_70_hippie_M.jpg,1970,hippie,M,65137,1,2,2,4,3,2,1,2,2,2,1,3,8,2,2,2,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
146205,W_28514_70_hippie_M.jpg,1970,hippie,M,64281,1,2,1,6,1,2,2,1,1,2,1,1,4,2,2,2,2,0,0,0,4,0,6,7,0,0,0,0,0,0,0,0,0,1
165621,W_28849_70_hippie_M.jpg,1970,hippie,M,64923,1,3,1,4,4,2,1,1,2,1,3,2,5,2,2,2,2,0,0,0,0,0,6,0,0,0,0,11,12,13,0,0,16,2
197000,W_28177_70_hippie_M.jpg,1970,hippie,M,66486,1,1,1,5,1,2,1,2,2,1,2,1,7,2,2,1,2,0,0,3,0,0,6,7,0,0,0,0,0,0,0,0,0,1
143658,W_28514_70_hippie_M.jpg,1970,hippie,M,64187,1,3,2,2,4,2,1,2,2,1,1,1,6,1,2,1,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
108797,W_28514_70_hippie_M.jpg,1970,hippie,M,62291,1,4,2,2,2,2,1,2,2,2,1,2,3,2,2,1,2,1,2,0,4,0,6,7,0,0,0,0,0,0,0,0,0,1
201261,W_29067_70_hippie_M.jpg,1970,hippie,M,66628,1,1,1,5,1,2,1,2,1,1,1,1,6,1,2,2,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
196742,W_28177_70_hippie_M.jpg,1970,hippie,M,66469,1,3,1,3,4,1,2,2,2,1,2,1,4,2,1,2,1,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,1
186579,W_28849_70_hippie_M.jpg,1970,hippie,M,65745,1,1,1,5,1,2,1,2,2,2,2,2,6,1,2,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
226706,W_28514_70_hippie_M.jpg,1970,hippie,M,67657,1,3,2,2,2,2,2,2,2,2,1,1,7,1,2,1,2,0,2,0,4,0,6,7,0,9,0,11,12,13,0,15,0,1
23418,W_29059_70_hippie_M.jpg,1970,hippie,M,18667,1,1,1,5,1,2,1,1,2,2,1,2,7,1,2,2,2,0,0,0,0,5,0,0,0,9,0,0,0,0,14,0,0,1
144658,W_28514_70_hippie_M.jpg,1970,hippie,M,64216,1,2,2,4,4,2,2,1,1,2,2,1,5,2,2,2,2,0,0,3,0,0,6,0,0,0,10,0,0,0,0,0,0,1
187310,W_28849_70_hippie_M.jpg,1970,hippie,M,65792,1,3,2,2,2,2,1,1,1,2,3,2,7,3,2,2,2,1,2,3,4,5,0,0,0,9,0,11,0,13,0,15,0,2
142967,W_29059_70_hippie_M.jpg,1970,hippie,M,64149,1,1,1,5,5,2,1,2,1,2,1,2,3,1,2,1,2,0,0,0,0,0,6,7,0,9,0,11,0,0,0,0,0,1
48364,W_28849_70_hippie_M.jpg,1970,hippie,M,28782,1,3,2,4,2,1,1,2,2,2,4,2,7,2,2,2,2,1,0,3,0,0,6,0,0,9,0,11,12,0,0,0,0,2
198645,W_29059_70_hippie_M.jpg,1970,hippie,M,66539,1,1,1,2,1,1,1,2,2,2,3,2,7,2,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2
149002,W_29067_70_hippie_M.jpg,1970,hippie,M,64405,1,1,1,4,3,2,1,2,2,1,1,2,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1
146672,W_29059_70_hippie_M.jpg,1970,hippie,M,64295,1,3,2,2,6,2,1,2,2,1,1,2,8,1,1,1,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
150195,W_29067_70_hippie_M.jpg,1970,hippie,M,64472,1,1,1,6,1,2,2,2,2,2,1,2,6,3,2,2,2,0,0,0,0,0,6,7,0,9,0,11,12,0,0,15,16,1
92029,W_29059_70_hippie_M.jpg,1970,hippie,M,60071,1,4,2,2,4,2,1,2,1,1,2,2,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,11,12,13,0,0,16,2
146147,W_28849_70_hippie_M.jpg,1970,hippie,M,64280,1,2,2,4,4,2,1,1,1,1,3,2,7,2,2,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
144783,W_29067_70_hippie_M.jpg,1970,hippie,M,64221,1,3,2,3,3,2,1,2,2,1,1,2,4,2,2,2,2,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,1
34291,W_29067_70_hippie_M.jpg,1970,hippie,M,23003,1,2,2,4,3,2,2,2,2,2,1,1,8,2,2,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
159395,W_30485_70_hippie_M.jpg,1970,hippie,M,64762,1,2,1,4,1,2,1,2,2,2,1,1,5,2,2,2,2,0,0,3,4,0,6,7,0,0,0,0,0,0,0,0,0,1
148752,W_30485_70_hippie_M.jpg,1970,hippie,M,64397,1,4,2,2,6,2,1,2,2,2,1,3,2,2,2,2,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
119323,W_30485_70_hippie_M.jpg,1970,hippie,M,63285,1,2,2,2,2,2,1,2,2,1,3,3,2,1,1,2,2,0,0,0,0,0,0,7,0,0,0,0,12,0,14,0,0,2
147713,W_30485_70_hippie_M.jpg,1970,hippie,M,64337,1,4,2,6,3,2,1,1,2,2,1,3,4,1,2,2,2,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1
226776,W_30485_70_hippie_M.jpg,1970,hippie,M,67659,1,1,1,5,1,2,2,2,2,1,1,3,8,1,2,2,2,1,0,0,4,0,0,0,0,9,10,0,0,0,14,15,0,1
35545,W_31662_70_hippie_M.jpg,1970,hippie,M,23315,1,2,1,4,3,2,2,2,2,1,2,3,4,1,1,1,1,0,0,0,0,0,6,0,0,9,0,0,0,0,0,15,0,1
197122,W_31662_70_hippie_M.jpg,1970,hippie,M,66488,1,1,1,4,2,2,2,1,1,2,1,3,4,1,2,2,2,0,0,0,0,0,6,7,0,0,0,11,0,0,0,0,0,1
143375,W_32443_70_hippie_M.jpg,1970,hippie,M,64168,1,3,1,2,2,2,1,1,1,2,2,1,5,1,2,2,2,0,2,3,4,0,0,0,0,0,0,0,12,0,0,0,0,1
92599,W_31662_70_hippie_M.jpg,1970,hippie,M,60184,1,2,1,2,1,2,2,2,2,1,1,1,4,1,2,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
196020,W_31662_70_hippie_M.jpg,1970,hippie,M,66434,1,3,2,2,6,2,2,2,1,1,1,1,2,1,1,2,1,0,0,3,0,0,0,7,0,0,0,0,12,0,0,0,0,1
173145,W_31662_70_hippie_M.jpg,1970,hippie,M,65104,1,2,2,4,3,2,1,2,1,2,1,3,4,1,2,2,2,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,16,1
116914,W_31662_70_hippie_M.jpg,1970,hippie,M,63088,1,1,1,2,2,2,1,2,2,2,1,1,4,2,2,2,1,0,0,3,4,0,0,7,0,9,0,0,0,0,0,0,0,1
147338,W_32426_70_hippie_M.jpg,1970,hippie,M,64319,1,1,1,5,1,2,1,2,2,2,1,2,7,2,2,2,2,0,0,0,4,0,6,7,0,0,0,0,0,0,0,0,0,1
144683,W_32426_70_hippie_M.jpg,1970,hippie,M,64216,1,2,2,4,4,2,2,1,1,2,1,2,5,2,2,2,2,0,0,0,0,0,6,7,0,9,0,0,0,13,14,0,0,1
1869,W_32443_70_hippie_M.jpg,1970,hippie,M,837,1,2,1,4,4,2,2,2,2,1,3,2,7,2,2,2,2,0,0,0,0,5,0,0,0,0,10,11,12,13,0,0,0,2
202481,W_32443_70_hippie_M.jpg,1970,hippie,M,66684,1,1,1,5,1,2,1,2,2,2,3,2,5,2,2,2,2,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,2
180595,W_32443_70_hippie_M.jpg,1970,hippie,M,65455,1,2,2,4,4,2,1,2,2,2,2,1,7,1,2,2,2,0,0,0,4,0,0,0,0,0,10,0,12,0,0,0,0,2
142409,W_32443_70_hippie_M.jpg,1970,hippie,M,64120,1,3,2,2,3,2,1,2,2,2,1,1,7,2,1,2,2,0,0,3,0,5,0,7,8,9,0,11,0,13,0,0,0,1
200319,W_32426_70_hippie_M.jpg,1970,hippie,M,66585,1,1,1,5,1,2,1,1,1,2,1,2,7,1,2,2,1,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1
144242,W_32536_70_hippie_M.jpg,1970,hippie,M,64206,1,1,1,2,3,2,1,2,2,2,1,1,8,1,1,1,2,0,0,3,0,0,0,7,0,0,0,0,0,13,0,0,0,1
196110,W_32536_70_hippie_M.jpg,1970,hippie,M,66437,1,2,2,2,4,2,1,2,2,2,2,1,5,1,1,1,2,0,0,0,4,0,0,0,0,9,0,11,0,0,0,0,0,1
143392,W_32426_70_hippie_M.jpg,1970,hippie,M,64168,1,3,1,2,2,2,1,1,1,2,3,1,5,1,1,2,2,1,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,2
148760,W_32536_70_hippie_M.jpg,1970,hippie,M,64397,1,4,2,2,6,2,1,2,2,2,1,1,8,1,2,2,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
81378,W_32426_70_hippie_M.jpg,1970,hippie,M,58460,1,2,2,4,2,2,1,1,2,1,1,2,7,1,2,2,2,0,0,3,0,0,0,7,0,9,0,0,0,0,0,0,0,1
87398,W_33123_70_hippie_M.jpg,1970,hippie,M,59675,1,4,2,4,4,2,2,2,2,2,3,1,5,1,1,1,1,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,16,2
145573,W_32608_70_hippie_M.jpg,1970,hippie,M,64252,1,3,2,6,1,2,2,1,2,1,1,3,8,2,1,1,1,0,0,0,0,0,6,7,0,9,0,0,0,0,14,0,0,1
54627,W_32608_70_hippie_M.jpg,1970,hippie,M,30336,1,3,1,4,3,2,2,2,2,1,3,1,5,2,2,1,2,0,0,0,0,5,0,0,8,9,10,11,0,0,0,0,0,2
145242,W_32536_70_hippie_M.jpg,1970,hippie,M,64239,1,1,1,4,3,2,2,2,2,2,1,1,8,1,2,2,2,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1
156818,W_32608_70_hippie_M.jpg,1970,hippie,M,64698,1,3,1,2,1,2,2,1,2,2,1,1,5,1,2,2,2,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,1
26116,W_32608_70_hippie_M.jpg,1970,hippie,M,19366,1,3,2,2,5,2,1,2,2,1,1,1,7,2,1,1,1,0,0,3,0,0,6,7,0,9,0,0,0,0,0,15,0,1
75078,W_37381_70_hippie_M.jpg,1970,hippie,M,54264,1,3,1,4,4,2,1,1,2,2,2,1,3,2,2,2,2,0,0,0,4,5,0,0,8,0,10,0,0,0,0,0,0,2
208979,W_32536_70_hippie_M.jpg,1970,hippie,M,66879,1,1,1,5,5,2,1,1,1,2,1,1,8,1,1,1,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
110064,W_37381_70_hippie_M.jpg,1970,hippie,M,62424,1,1,1,2,3,2,1,2,1,2,1,3,4,2,2,2,2,0,2,3,0,5,6,7,0,0,0,0,0,0,0,0,0,1
145659,W_33123_70_hippie_M.jpg,1970,hippie,M,64257,1,1,1,5,6,1,2,2,2,1,3,1,2,2,1,1,1,1,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,2
86749,W_33123_70_hippie_M.jpg,1970,hippie,M,59548,1,3,2,6,2,2,2,2,2,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1
159216,W_32536_70_hippie_M.jpg,1970,hippie,M,64758,1,1,1,5,2,2,2,1,2,2,1,1,5,1,2,2,1,0,0,3,4,0,6,7,0,9,0,0,0,0,0,0,0,1
149878,W_37381_70_hippie_M.jpg,1970,hippie,M,64460,1,1,1,6,2,2,1,1,1,2,3,1,4,3,2,1,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2
201846,W_37381_70_hippie_M.jpg,1970,hippie,M,66654,1,1,1,5,1,1,1,2,2,2,3,1,4,2,2,2,2,1,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,2
188530,W_37381_70_hippie_M.jpg,1970,hippie,M,65882,1,3,1,4,4,2,2,2,2,1,1,1,4,1,2,2,1,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
148330,W_33123_70_hippie_M.jpg,1970,hippie,M,64364,1,4,2,6,1,2,1,1,2,1,3,3,5,2,1,1,2,0,0,0,0,0,0,0,8,9,10,11,12,0,0,15,0,2
175047,W_52140_70_hippie_M.jpg,1970,hippie,M,65164,1,2,2,2,3,2,1,2,2,2,1,1,5,1,2,1,2,0,2,3,4,0,0,7,0,9,0,0,0,0,0,15,0,1
45548,W_51973_70_hippie_M.jpg,1970,hippie,M,28371,1,1,1,3,3,2,1,2,2,2,1,3,4,2,1,1,2,0,0,3,0,0,0,7,0,0,0,0,0,0,0,15,0,1
190730,W_51973_70_hippie_M.jpg,1970,hippie,M,66064,1,1,1,3,1,2,2,2,2,2,1,3,4,2,1,2,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,15,0,1
192528,W_51973_70_hippie_M.jpg,1970,hippie,M,66212,1,4,1,2,1,2,2,2,2,2,1,3,4,2,1,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
1402,W_51973_70_hippie_M.jpg,1970,hippie,M,559,1,2,1,4,2,2,2,2,2,1,2,1,3,2,2,1,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
186315,W_51973_70_hippie_M.jpg,1970,hippie,M,65735,1,1,1,6,1,2,2,2,1,2,1,1,8,2,1,1,2,0,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
113586,W_52140_70_hippie_M.jpg,1970,hippie,M,62790,1,2,2,2,6,2,2,1,2,1,3,3,5,2,2,1,2,0,2,0,0,0,0,0,0,9,0,0,0,0,0,15,0,2
50588,W_52149_70_hippie_M.jpg,1970,hippie,M,29228,1,2,2,3,5,1,1,2,2,1,1,1,3,2,2,1,2,0,0,3,0,0,6,7,0,0,0,0,0,0,0,0,0,1
45532,W_52140_70_hippie_M.jpg,1970,hippie,M,28371,1,1,1,3,3,2,1,2,2,2,1,3,6,2,1,1,2,0,0,0,0,0,0,7,0,0,10,11,0,0,0,0,0,1
59048,W_52149_70_hippie_M.jpg,1970,hippie,M,33915,1,1,1,5,1,2,1,2,2,2,1,3,4,1,1,1,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
62179,W_52149_70_hippie_M.jpg,1970,hippie,M,39376,1,2,1,4,5,2,1,1,2,2,2,1,4,3,2,1,1,0,2,3,0,0,0,7,0,0,0,0,0,0,14,0,0,1
174220,W_52149_70_hippie_M.jpg,1970,hippie,M,65139,1,2,1,2,5,2,1,2,2,2,1,1,4,2,2,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
37839,W_52140_70_hippie_M.jpg,1970,hippie,M,24171,1,2,2,4,2,2,1,1,2,2,1,1,4,2,2,1,2,0,2,3,0,0,0,0,0,9,0,0,0,0,0,0,0,1
186521,W_52149_70_hippie_M.jpg,1970,hippie,M,65743,1,3,2,2,3,2,1,2,2,2,1,1,4,1,2,2,2,0,0,0,0,0,6,7,0,9,0,0,0,0,0,0,0,1
191703,W_52140_70_hippie_M.jpg,1970,hippie,M,66146,1,4,1,3,4,2,2,2,1,2,1,1,4,2,1,1,1,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1
199153,W_52140_70_hippie_M.jpg,1970,hippie,M,66550,1,4,2,3,2,2,1,2,2,2,2,1,4,2,2,1,2,0,0,0,4,0,0,7,0,0,0,0,0,0,14,0,0,1
210309,W_52149_70_hippie_M.jpg,1970,hippie,M,66935,1,1,1,5,1,2,1,1,2,2,1,3,4,2,2,2,1,0,2,3,0,0,0,7,0,0,0,0,0,0,14,0,0,1
174212,W_58842_70_hippie_M.jpg,1970,hippie,M,65139,1,2,1,2,5,2,1,2,2,2,1,1,7,2,2,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
186301,W_58842_70_hippie_M.jpg,1970,hippie,M,65735,1,1,1,6,1,2,2,2,1,2,2,1,5,2,1,1,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
188354,W_58842_70_hippie_M.jpg,1970,hippie,M,65873,1,2,1,4,4,2,1,1,1,2,2,1,5,2,1,1,2,0,2,3,0,0,0,7,0,0,0,0,0,0,0,15,0,1
190621,W_58842_70_hippie_M.jpg,1970,hippie,M,66056,1,2,1,3,4,2,1,2,2,2,1,2,7,2,1,1,2,0,0,0,0,0,0,7,0,9,0,11,12,0,0,0,16,1
86250,W_58842_70_hippie_M.jpg,1970,hippie,M,59484,1,4,2,6,6,2,1,1,2,2,3,2,5,2,1,1,2,1,2,3,4,0,0,0,8,0,10,0,12,0,0,15,0,2
165645,W_59268_70_hippie_M.jpg,1970,hippie,M,64923,1,3,1,4,4,2,1,1,2,1,1,2,6,1,2,2,2,0,0,0,0,0,6,7,0,9,0,0,0,0,0,15,0,1
223894,W_59268_70_hippie_M.jpg,1970,hippie,M,67558,1,3,2,2,3,2,2,2,2,2,2,1,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1
196750,W_59268_70_hippie_M.jpg,1970,hippie,M,66469,1,3,1,3,4,1,2,2,2,1,3,2,6,1,2,2,2,0,0,0,4,0,0,0,0,9,0,11,12,0,0,0,0,2
60341,W_59268_70_hippie_M.jpg,1970,hippie,M,35474,1,1,1,4,2,2,1,2,1,2,1,2,4,1,2,1,2,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,1
97022,W_59268_70_hippie_M.jpg,1970,hippie,M,60918,1,2,1,6,1,2,1,2,2,2,2,2,8,1,2,2,2,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,1
45540,W_65702_70_hippie_M.jpg,1970,hippie,M,28371,1,1,1,3,3,2,1,2,2,2,2,1,2,2,1,1,2,0,0,0,0,0,0,7,0,9,0,11,0,0,0,0,0,1
55384,W_65702_70_hippie_M.jpg,1970,hippie,M,30692,1,2,1,4,2,2,1,1,2,2,2,1,5,2,2,1,2,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,16,1
15179,W_65702_70_hippie_M.jpg,1970,hippie,M,11274,1,3,2,6,1,2,1,2,2,1,3,1,2,2,2,2,2,1,0,3,4,0,0,0,0,0,0,0,12,0,0,0,0,2
61675,W_65702_70_hippie_M.jpg,1970,hippie,M,37927,1,4,2,2,3,2,2,2,2,1,1,1,6,2,1,2,1,0,0,3,4,0,0,7,0,0,10,11,0,0,0,15,0,1
233137,W_65702_70_hippie_M.jpg,1970,hippie,M,67921,1,3,2,3,2,2,1,1,2,2,2,1,5,2,2,1,2,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,1
62695,T_01602_80_bold_M.jpg,1980,bold,M,41353,1,4,2,4,4,2,1,1,1,2,2,1,8,1,1,1,1,0,0,0,0,0,0,7,0,9,0,0,0,0,0,15,0,1
60459,T_01602_80_bold_M.jpg,1980,bold,M,35543,1,3,1,6,5,1,1,1,1,1,3,2,3,2,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
203109,T_01602_80_bold_M.jpg,1980,bold,M,66705,1,1,1,5,3,2,1,1,2,2,3,1,4,2,1,1,2,0,0,0,4,0,6,7,0,0,0,0,0,0,0,0,0,2
196568,T_02095_80_bold_M.jpg,1980,bold,M,66452,1,2,2,2,3,2,1,2,2,2,1,3,5,1,1,1,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
9807,T_02095_80_bold_M.jpg,1980,bold,M,5199,1,2,1,4,2,2,2,2,2,2,4,1,2,2,1,1,1,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,16,2
85183,T_02526_80_bold_M.jpg,1980,bold,M,59296,1,3,2,6,3,2,1,2,2,1,3,3,2,1,1,1,1,0,0,0,0,5,0,0,0,0,10,0,12,0,0,0,0,2
181677,T_02095_80_bold_M.jpg,1980,bold,M,65503,1,3,1,2,2,2,2,1,2,2,3,1,5,1,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2
37804,T_02526_80_bold_M.jpg,1980,bold,M,24150,1,3,1,4,2,2,1,2,2,2,3,3,5,2,2,2,1,0,0,0,0,5,0,0,8,0,0,11,12,0,0,0,0,2
182581,T_02526_80_bold_M.jpg,1980,bold,M,65537,1,2,1,4,3,2,2,1,1,2,3,3,5,1,1,1,1,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,2
207287,T_02728_80_bold_M.jpg,1980,bold,M,66830,1,2,1,4,3,2,1,1,2,2,2,3,5,1,1,1,1,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1
54967,T_02728_80_bold_M.jpg,1980,bold,M,30544,1,2,1,3,3,2,2,2,2,1,4,3,2,2,1,2,1,1,2,0,0,0,0,0,0,0,10,0,0,0,0,15,0,2
22202,T_02728_80_bold_M.jpg,1980,bold,M,18315,1,4,2,6,3,2,2,1,1,2,1,3,4,1,1,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
207581,T_02748_80_bold_M.jpg,1980,bold,M,66842,1,3,2,4,5,2,2,2,2,2,3,3,1,1,1,2,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,2
34978,T_02748_80_bold_M.jpg,1980,bold,M,23139,1,3,1,4,3,2,1,1,2,2,2,3,5,1,1,2,1,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1
72354,T_02919_80_bold_M.jpg,1980,bold,M,52485,1,3,2,4,4,2,1,1,1,2,2,3,5,1,1,2,1,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,1
